,Unnamed: 0,BUSINESS ACCT#,DBA NAME,OWNERSHIP TYPE,ACTIVITY DESC,lon,lat
289,289,2019004020,A & E MAINTENANCE,SOLE,janitorial services,-116.99238000000001,32.709908
291,291,2017001901,A & F LANDSCAPE & CONCRETE,SOLE,CONSTRUCTION,-116.98591599999999,32.613293
292,292,2017017799,A & G CLEANING PROFESSIONAL SERVICES,SOLE,janitorial services,-117.05328999999999,32.559509999999996
293,293,1984014175,A & G SALES PROMOTION LTD,CORP,RETAILERS,-117.057594,33.040928
294,294,2014021439,A & G TRANSPORT SERVICES LLC,LLC,WHOLESALE,-117.06553000000001,32.572655
296,296,2006008174,A & H CAB,CORP,TRANSPORTATION,-117.12643999999999,32.75114
297,297,2005000705,A & H INTERNATIONAL FREIGHT,PARTNR,TRANSPORTATION,-116.95461999999999,32.553222999999996
299,299,2017009128,A & J ENVIRONMENTAL SERVICES INC,CORP,CONSTRUCTION,-117.48058999999999,34.011795
300,300,2006000672,A & J HERNANDEZ CLEANING SERVICE,PARTNR,janitorial services,-117.05756000000001,32.692917
301,301,2018013939,A & J LOPEZ CONSTRUCTION,SOLE,other services to buildings & dwellings,-117.05049,32.62145
302,302,2005011024,A & K BIOSOURCE INC,CORP,REPAIR SERVICES,-117.12315,32.9627
303,303,2015033342,A & K ENTERPRISES,PARTNR,on-line information services,-117.12771000000001,32.75307
304,304,2018002363,A & K SALON,PARTNR,beauty salons,-117.13978600000002,32.760933
305,305,2017008933,A & L AUTO REPAIR INC,CORP,AUTOMOTIVE,-117.09791000000001,32.783924
306,306,2001011591,A & L REGISTRATION AND TAX SERVICES,CORP,SCIENCE,-116.92983000000001,32.554287
307,307,1991011045,A & M GARDEN SERVICE,SOLE,janitorial services,-117.128395,32.700138
308,308,2019002074,A & M LLC,LLC,PROPERTY SERVICES,-117.088,32.56328
309,309,1999002286,A & M TEAM SALES,SOLE,CLOTHING,-117.0885,32.594933000000005
310,310,2018011968,A & O TRUCKING,SOLE,TRANSPORTATION,-117.04796599999999,32.555991999999996
311,311,2017018625,A & P AUTO TECH,SOLE,AUTOMOTIVE,-117.15828,32.884796
312,312,2018024371,A & R WELDING,SOLE,CONSTRUCTION,-118.215965,33.88799
313,313,1994000561,A & T CAB,SOLE,all other transit & ground passenger trans,-116.972885,32.87095
314,314,2017015068,A & Y,SOLE,TRANSPORTATION,-117.04668400000001,32.746204
315,315,2006008381,A & Z TRUCKING,H-W,all other personal services,-117.06562,32.55767
316,316,2017003904,A + AUTO SALES,SOLE,AUTOMOTIVE,-117.09612,32.583775
317,317,2009030525,A 1 CONSTRUCTION MANAGEMENT,SCORP,"building, developing & general contracting",-117.15442,32.77687
318,318,2019004625,A 1 MOTORCYCLE TOWING AND TRANSPORT CO,SOLE,AUTOMOTIVE,-117.249794,32.74995
319,319,1999010345,A 1 QUALITY BLINDS,SOLE,RETAILERS,-117.09533,32.959244
320,320,2009001708,A 1 SELF STORAGE,LP,PROPERTY SERVICES,-117.17255,32.726856
321,321,2015022700,A 21 AUTO BODY,SOLE,AUTOMOTIVE,-117.00299,32.745773
322,322,2007003097,A ACCIDENT & INJURY HELPLINE,SOLE,LEGAL,-117.31331999999999,33.102238
323,323,2002000336,A AND A FINANCIAL AND TAX SERVICES,SOLE,SCIENCE,-117.140274,32.716396
324,324,1995010538,A AND B DENTAL LAB,SOLE,MEDICAL,-117.16258,32.969707
325,325,2014013997,A AND B PARTY RENTAL,SOLE,FOOD SUPPLIER,-117.13438400000001,32.700070000000004
326,326,2015037961,A AND L JANITORIAL SERVICE,SOLE,janitorial services,-117.08058999999999,32.678432
327,327,2014008160,A AND M CLEANING,SOLE,janitorial services,-117.06293500000001,32.701073
328,328,2001007384,A AND S FLOORING,CORP,CLEANING SERVICES,-116.96078500000002,32.65255
329,329,1999000278,A AND T ELECTRIC,SOLE,CONSTRUCTION,-117.05989,32.701344
330,330,2008010892,A AWESOME BACKFLOW SERVICE,SOLE,SCIENCE,-116.90301000000001,32.860479999999995
331,331,2010012935,A B & B PLUMBING CO INC,CORP,CONSTRUCTION,-117.041824,32.647457
332,332,2018017093,A B APPLIANCE & SPORTING GOODS,SOLE,SPORTS,-117.12898,32.748447
333,333,1974006051,A B C CONSTRUCTION CO INC,CORP,"building, developing & general contracting",-117.1268,32.695965
334,334,2016021452,A B C SPA,SOLE,MASSAGE,-117.09868,32.78771
335,335,2018002754,A B ENGINEERING,LLC,engineering services,-117.17228,32.81449
336,336,1974013056,A B S ELECTRIC,SOLE,CONSTRUCTION,-117.03806000000002,32.742615
337,337,2015040453,A B SAW & LAWNMOWER SHOP,SOLE,AUTOMOTIVE,-116.924416,32.87401
338,338,2018020752,A BETTER CHOICE,SOLE,TRANSPORTATION,-117.21758,32.83724
339,339,2016005966,A BETTER SWEEP COMPNAY,SOLE,other services to buildings & dwellings,-117.23208000000001,32.937702
340,340,2008022850,A BETTER VIEW EXTERIOR CLEANING SPECIALISTS,H-W,other services to buildings & dwellings,-117.00468000000001,32.771893
341,341,2000005796,A BIT OF HEAVEN CLEANING SERVICE,SOLE,janitorial services,-117.02428400000001,32.801014
342,342,1987009584,A BLACK MT RD PET CLINIC,CORP,SCIENCE,-117.12983999999999,32.95565
343,343,2016024752,A BLADE PROFESSIONAL SALON TOOLS,SOLE,RETAILERS,-117.0194,32.62907
344,344,2017000125,A BLINDS AND SHUTTERS,LLC,RETAILERS,-117.17766,32.82029
345,345,2004016196,A BLISSFUL EVENT,SOLE,other management consulting services,-117.21784,32.742020000000004
346,346,2012022937,A BREATH OF LIFE,SOLE,EDUCATION,-117.0295,32.721779999999995
347,347,2001002080,A C CROSBY & ASSOCIATES,SOLE,SCIENCE,-117.08644,32.69811
348,348,2003010250,A C ELECTRIC CORPORATION,CORP,CONSTRUCTION,-117.04743,32.941074
349,349,2004016659,A CAB,SOLE,TRANSPORTATION,-117.05903,32.956524
350,350,2019002067,A CAPUCINE EVENT DESIGN,SOLE,all other personal services,-117.09535,32.82601
351,351,2014019541,A CARING TOUCH HOME CARE,LLC,services for elderly & disabled persons,-117.04261000000001,32.656765
352,352,2018000078,A CHEF'S TOUCH RESTAURANT DETAILING,SOLE,janitorial services,-117.13181999999999,32.752213
353,353,2017008945,A CHILDS PLACE DAYCARE,H-W,child day care services,-117.13281,32.977191999999995
354,354,2014003150,A CLEANER SPACE,SOLE,janitorial services,-117.08338,32.917408
355,355,1995001522,A CLEANER SWEEP,SOLE,janitorial services,-117.24895500000001,33.05545
356,356,2017003118,A COUPLE CLEANERS,H-W,janitorial services,-117.05975,32.561848
357,357,2014016337,A CUBE NETWORK TECHNOLOGY LLC,LLC,other specialized design services,-117.23138,32.911667
358,358,2003022744,A CUT ABOVE CONCRETE CUTTING INC,CORP,CONSTRUCTION,-116.931175,32.866966
359,359,2001010813,A CUT ABOVE PET GROOMING,SOLE,animal production support activities,-117.131165,32.75033
360,360,2010025716,A D LIVESCAN & NOTARY SERVICES,CORP,LEGAL,-117.15507,32.77365
361,361,2013068223,A DAWN OF MUSIC STUDIOS,SOLE,EDUCATION,-117.20763000000001,32.777588
362,362,2003006958,A DESIGN GARDEN,SOLE,all other personal services,-117.250374,32.9319
363,363,1983014192,A DUIN CONSTRUCTION,SOLE,CONSTRUCTION,-117.02766399999999,33.231120000000004
364,364,2014026105,A F P S INC,CORP,SCIENCE,-117.18198400000001,32.819527
365,365,2005009279,A FAITHFUL COMPANION PROFESSIONAL PET CARE,SOLE,all other personal services,-117.25393999999999,32.73832
366,366,2013061469,A FOTOWAT INC,CORP,architectural services,-117.17331000000001,32.90721
367,367,2011011468,A G GENERAL CONTRACTING AND PAINTING INC,SCORP,CONSTRUCTION,-117.08118,32.63051
368,368,2016012300,A G M CONCRETE SOLUTIONS,SOLE,CONSTRUCTION,-117.016205,32.629128
369,369,1997006384,A G SCIENTIFIC,CORP,individual & family services,-117.2009,32.9019
370,370,2018012202,A G STONE AND TILE INC,CORP,CONSTRUCTION,-117.15337,32.8916
371,371,2017003766,A GARAGE DOOR AND GATE STORE CORP,CORP,CONSTRUCTION,-116.9216,32.858738
372,372,2005007836,A GLASCO INC,CORP,CONSTRUCTION,-116.96773999999999,32.729282
373,373,2014019713,A GLASS MIRROR AND SCREEN SHACK,SOLE,RETAILERS,-117.14738500000001,32.702273999999996
374,374,2005009934,A GOLDEN SUNSET RESIDENTIAL,LLC,NON-PROFIT,-117.06371999999999,32.803894
375,375,2018028162,A GOOD DAY FAMILY VISITATION SERVICES,SOLE,other individual & family services,-117.15316999999999,32.782715
376,376,2005008169,A GOOD ROOFER INC,CORP,CONSTRUCTION,-116.92498,32.858173
377,377,2013026202,A GOOD TALE,SOLE,COMPUTERS,-117.22008500000001,32.915295
378,378,2015023176,A GREEN ALTERNATIVE,CORP,cannabis outlet,-116.93743,32.555786
379,379,2018005258,A HAIR DESIGN BARBER & SALON,PARTNR,barber shops,-117.2505,32.767734999999995
380,380,2019005105,A HEALTHFUL LIFE,SOLE,FITNESS SERVICES,-116.985344,32.613823
381,381,2017003704,A HEART FOR YOU,SOLE,RETAILERS,-117.20168999999999,32.822266
382,382,2013056846,A HELPING HAND,LLC,child day care services,-117.21673999999999,32.73431
383,383,1997006932,A HELPING HAND,CORP,HEALTH SERVICES,-117.15239,32.832745
384,384,2005010918,A I CAB,SOLE,TRANSPORTATION,-117.03380600000001,32.7053
385,385,2003007611,A J C REAL ESTATE INVESTMENT LLC,SOLE,PROPERTY SERVICES,-117.2265,33.009029999999996
386,386,2006013425,A J CRAFT & INTERIORS,H-W,MANUFACTURING,-117.16258,32.905243
387,387,2016016647,A J CRISS INDUSTRIES INC,CORP,CONSTRUCTION,-117.0953,33.097633
388,388,2004000488,A J KIRKWOOD & ASSOCIATES INC,CORP,CONSTRUCTION,-117.80758999999999,33.71602
389,389,1997008013,A J ORCHIDS,SOLE,florists,-117.05927,32.696518
390,390,2004011095,A J SANCHEZ ELECTRICAL SERVICES,SOLE,other services to buildings & dwellings,-117.166595,32.781647
391,391,1988011174,A K DIAMOND,SOLE,WHOLESALE,-117.224205,32.929775
392,392,2006016333,A K GENERAL CONSTRUCTION INC,SCORP,"building, developing & general contracting",-117.21238000000001,32.82734
393,393,2000002963,A K W TUTORING / A K W BUSINESS SERVICES,SOLE,exam preparation & tutoring,-117.19826499999999,32.819263
394,394,2004003652,A KEY FORCE,SOLE,locksmiths,-117.03114,32.61027
395,395,2004003791,A L FINANCIAL CORP,SCORP,FINANCE SERVICES,-117.14313500000002,32.809653999999995
396,396,1974000253,A L JACOBS & SONS JEWELERS,CORP,RETAILERS,-117.232254,32.720917
397,397,2010002385,A L PRESTIGE LOCKSMITH,SOLE,locksmiths,-116.94325,32.84245
398,398,2016020312,A L SQUARED PRODUCTIONS,H-W,all other personal services,-117.13452,32.718967
399,399,2013059440,A LA CARTE EVENTS,SOLE,other personal services,-117.24158,32.8036
400,400,2005010090,A LA JOLLA LANDSCAPE AND DESIGN,SOLE,landscaping services,-117.17518000000001,32.769554
402,402,2009006645,A LIFE OF BALANCE PERSONAL WELLNESS THROUGH PSYCH,SOLE,other individual & family services,-117.10643999999999,32.77022
403,403,2019001852,A LILAC CO,SOLE,RETAILERS,-117.13266999999999,32.777576
404,404,1995000647,A LISCHER DESIGN,SOLE,management consulting services,-117.11247,32.922934999999995
405,405,2015039231,A LIST PRODUCTION,SOLE,ART AND PHOTOGRAPHY,-117.23141000000001,32.722840000000005
406,406,2006014581,A LITTLE BIRDIE TOLD ME    ANN OLIVIA DESIGNS,SOLE,interior design services,-117.05886000000001,32.924126
407,407,2019007795,A LITTLE EXTRA CO,SCORP,RETAILERS,-116.93395,32.555252
408,408,2019007179,A LOVE DESIGNS,SOLE,WHOLESALE,-117.105446,32.837154
409,409,2006002619,A M E PROLINE INC,CORP,"building, developing & general contracting",-117.15442,32.77687
410,410,2018000538,A M G S,SOLE,landscaping services,-117.10225,32.730198
411,411,1991001329,A M ORTEGA CONSTRUCTION INC,CORP,CONSTRUCTION,-116.92651000000001,32.862686
412,412,1989001391,A M SMITH - ARCHITECT,SOLE,engineering services,-117.0306,32.96387
413,413,1993002411,A MART,SOLE,RETAILERS,-117.15343999999999,32.706272
414,414,2006003393,A MART,SOLE,RETAILERS,-117.19981999999999,32.755558
415,415,2019000803,A MATH TUTOR,SOLE,exam preparation & tutoring,-117.12329,32.89781
416,416,2017010530,A MELLO  CONSULTING,SOLE,SCIENCE,-117.17181399999998,32.807903
417,417,2017015128,A MOBILE MARINE,SOLE,REPAIR SERVICES,-117.26364,33.631865999999995
418,418,2009038993,A MOBILE TAX SERVICE,H-W,FINANCE SERVICES,-117.17655,32.82643
419,419,2018013645,A MOVEABLE FEAST EVENTS LLC,LLC,caterers,-116.98147,32.756370000000004
420,420,1988002345,A N B AUTO REPAIR INC,CORP,AUTOMOTIVE,-117.11748999999999,32.749756
421,421,2017016906,A NEW DAY LLC,LLC,RETAILERS,-117.10081000000001,32.93732
422,422,2018004523,A NEW HORIZON SUPERVISED VISITATION,SOLE,other individual & family services,-117.24882,32.932204999999996
423,423,2002002095,A NEW TWIST,CORP,beauty salons,-117.08514,32.93103
424,424,1999000545,A NORTH AMERICAN IMMIGRATION SERVICE,SOLE,all other business support services,-117.0272,32.5809
425,425,1974000228,A O REED & COMPANY,CORP,CONSTRUCTION,-117.15835600000001,32.828518
426,426,1975018668,A OFFICIAL PASSPORTS,SOLE,other personal services,-117.19927,32.745403
427,427,2018002941,A P AUTO SPECIALISTS,LLC,AUTOMOTIVE,-117.16923999999999,32.73035
429,429,2006005191,A P X SPORT DRINK,LLC,all other personal services,-117.10725,32.836735
430,430,2003004828,A PENASQUITOS LAW OFFICE,SOLE,LEGAL,-117.11386,32.912234999999995
431,431,2019007523,A PERFECT CLEAN,PARTNR,janitorial services,-117.04261000000001,32.656765
432,432,2005014165,A PHONE MAN,CORP,other telecommunications,-116.98635,32.74799
433,433,2002002690,A PIANO MAN,H-W,ART AND PHOTOGRAPHY,-117.24762,32.739574
434,434,2012008323,A PLUS ADVANCED TINTING INC,CORP,CONSTRUCTION,-118.04866000000001,33.963943
435,435,2015038255,A PLUS AUTO CENTER,H-W,AUTOMOTIVE,-117.08498999999999,32.713604
436,436,2002005899,A PLUS CARE PLAZA/A PLUS CARE MEDICAL CLINIC,CORP,offices of physicians,-117.0854,32.75697
437,437,2011000007,A PLUS CHARTER CONSULTING,CORP,consulting services,-117.136826,32.82904
438,438,2016005580,A PLUS LIGHTNING,CORP,CONSTRUCTION,-117.15738999999999,32.82175
439,439,2018018386,A PLUS LIMOS,SOLE,TRANSPORTATION,-117.23003999999999,32.910202000000005
440,440,2003003209,A PLUS MATH TUTOR,SOLE,exam preparation & tutoring,-117.07694,32.761234
441,441,2018020660,A PLUS STAR NAILS,SOLE,beauty salons,-117.24694,32.79844
442,442,1997005522,A PLUS SUBS INC.,CORP,employment services,-117.155754,32.781452
443,443,2007028377,A PREMIER RESTORATION SERVICES INC,CORP,"building, developing & general contracting",-117.09566000000001,32.6469
444,444,2000013429,A PROFESSIONAL PERSONNEL SERVICE INC,CORP,employment services,-116.74779,32.847770000000004
445,445,1990000738,A Q'S ROBOTICS CO,SOLE,MANUFACTURING,-117.04263,32.709
446,446,2003023954,A QUALITY LOCKSMITH 4 LESS / MY LOCKSMITH,SOLE,locksmiths,-117.12325,32.8047
447,447,1999011599,A R C SOLUTIONS FOR FLOODS,SOLE,CLEANING SERVICES,-117.02341499999999,32.789597
448,448,2013065112,A R L PRODUCTIONS,SOLE,ART AND PHOTOGRAPHY,-117.088974,32.757683
449,449,1998009230,A R MARKETING,CORP,management consulting services,-117.06591999999999,33.03634
450,450,2013053268,A R RESTORATION INC,CORP,CONSTRUCTION,-117.06256,33.149174
451,451,2005012969,A REASON TO SURVIVE,CORP,NON-PROFIT,-117.213486,32.736713
452,452,1995002794,A ROBERT CROMEANS SALON,CORP,beauty salons,-117.16272,32.708046
453,453,1999005775,A ROBERT CROMEANS SALON,CORP,SCIENCE,-117.25245,32.79723
454,454,2018024825,A RUELAS TRADING LLC,LLC,TRANSPORTATION,-117.07426000000001,32.568290000000005
455,455,1981010125,A S K (AKA) ASSOCIATES OF STANLEY KAUFMAN & OR STA,CORP,SCIENCE,-117.05676000000001,33.0452
456,456,1989004236,A SACRED PLACE,SOLE,HEALTH SERVICES,-117.08098600000001,32.76402
457,457,2018006758,A SALON PM,CORP,beauty salons,-117.120674,32.831936
458,458,2001000150,A SAN DIEGO DERMATOLOGY & COSMETIC SURGERY INC,CORP,offices of physicians,-117.06223999999999,32.778079999999996
460,460,2016004506,A SOURCE TRADING INC,CORP,WHOLESALE,-117.02927,32.924377
461,461,2016000577,A SPRING CLEAN,SOLE,janitorial services,-117.10696000000002,32.745426
462,462,2011005332,A SQUARED,CORP,"management, sci & tech consulting services",-117.07674399999999,33.019974
463,463,2016008506,A SQUARED TECHNOLOGIES INC,CORP,MANUFACTURING,-117.19160500000001,33.137809999999995
464,464,2007025301,A STREET AUTO SERVICE,SOLE,AUTOMOTIVE,-117.16648,32.71841
465,465,2010022964,A SWEET AFFAIRE,PARTNR,all other personal services,-117.06285,32.915688
466,466,2010029922,A SWEET BRIDAL GIFT,SOLE,direct selling establishments,-117.10071,32.971779999999995
467,467,2003021771,A T ASSOCIATES LLC,LLC,PROPERTY SERVICES,-117.069565,32.941406
468,468,1987004276,A T CONTRUCTION & ASSOCIATES,SOLE,CONSTRUCTION,-117.18155,32.800053000000005
469,469,2018018400,A T ELECTRIC,SOLE,CONSTRUCTION,-117.08478000000001,32.735332
470,470,2012055582,A TEAM CONTRACTORS INC,CORP,"building, developing & general contracting",-117.3784,33.196556
471,471,2018008070,A THOMAS GOLDEN ATTORNEY AT LAW,SOLE,LEGAL,-117.12353,32.96105
472,472,2000008088,A TO Z,SOLE,janitorial services,-117.043015,32.710693
473,473,1999013481,A TO Z ENTERPRISES INC/A TO Z TOWING SERVICE,CORP,administrative & support services,-117.13126000000001,32.838795000000005
475,475,2015043177,A TOAST TO BEAUTY,SOLE,"hair, nail & skin care services",-117.15036,32.709713
476,476,2000009198,A TOUCH D'ELEGANCE,PARTNR,PROPERTY SERVICES,-117.05041000000001,32.667763
477,477,2019004008,A TOUCH OF SPYCE,LLC,all other personal services,-117.07323999999998,32.720005
478,478,2013048389,A TOUCH OF THAI MASSAGE LLC,LLC,MASSAGE,-117.20096000000001,32.812744
479,479,1984011856,A V ARIAS & CO,PARTNR,FINANCE SERVICES,-117.16063,32.717815
480,480,2007022722,A V ARIAS ACCOUNTANCY CORPORATION,CORP,FINANCE SERVICES,-117.16063,32.717815
481,481,1981012798,A V BUILDER CORP,CORP,"building, developing & general contracting",-117.18206,32.887127
482,482,2003009984,A VACATION BY THE BAY,SOLE,PROPERTY SERVICES,-117.25171,32.778923
483,483,1981002978,A VIDOVICH CONSTRUCTION,CORP,CONSTRUCTION,-116.87478999999999,32.873837
484,484,2019002673,A W GREEN AND ASSOCIATES,SOLE,FINANCE SERVICES,-117.08336000000001,32.791393
485,485,2014000462,A W PROPERTY MANAGMENT,SOLE,PROPERTY SERVICES,-117.24563,32.750084
486,486,2017015592,A X ARMANI EXCHANGE,CORP,CLOTHING,-117.03583,32.543822999999996
487,487,1993011214,A Y'S DESIGNS IN IRON INC,CORP,SCIENCE,-117.11289,32.68517
488,488,2016014363,A Z GENERAL SERVICE ,H-W,janitorial services,-117.10876,32.954468
489,489,2019005187,A&B CLINICAL RESEARCH INC,SOLE,SCIENCE,-117.15451000000002,32.748463
490,490,2008000278,A&C LANDSCAPING,CORP,landscaping services,-117.08695,32.691586
491,491,2014021960,A&D AUTOWERKS,LLC,AUTOMOTIVE,-117.15488400000001,32.81805
492,492,2009023384,A&D FIRE SPRINKLERS INC,CORP,CONSTRUCTION,-117.16473400000001,32.834656
493,493,2015044468,A&D GC INC,CORP,"building, developing & general contracting",-116.95013999999999,32.851425
494,494,2014012941,A&E DASHI MEDICAL INC,SCORP,HEALTH SERVICES,-117.20728000000001,32.957542
495,495,1999007908,A&E HOUSE CLEANING,SOLE,janitorial services,-117.08237,32.789852
496,496,1997003330,A&E SPORT PRINTS,SOLE,WHOLESALE,-117.08849,32.594933000000005
497,497,2007027253,A&M AUTOS,SOLE,AUTOMOTIVE,-117.18982,32.745036999999996
498,498,2007005288,A&M REINFORCING SPECIALISTS INC,CORP,"building, developing & general contracting",-116.97036999999999,32.829575
499,499,2014020779,A&P CONSTRUCTION CO,SOLE,"building, developing & general contracting",-117.168495,32.904090000000004
500,500,2017019798,A&R AUTO REPAIR,PARTNR,AUTOMOTIVE,-117.05833999999999,32.75375
501,501,2017008850,A&T SERVICES,SOLE,security systems services,-117.15624,32.716770000000004
502,502,1995008609,A&V ALCHEMY/KEVIN SMITH ENTERPRISE,SOLE,AUTOMOTIVE,-117.24463999999999,32.735165
503,503,2019002354,A&V CLEANING SERVICES,LLC,janitorial services,-117.06233999999999,32.708447
504,504,2006004945,A'S JUNK REMOVAL/ SUN HAULING,SOLE,WASTE SERVICES,-117.018295,32.927009999999996
505,505,2019004453,A+ LANDSCAPING SOLUTION,SOLE,landscaping services,-117.11322,32.699852
506,506,2018025127,A+ REPAIR,SOLE,REPAIR SERVICES,-117.02825,32.74458
507,507,2011028138,A+ TUTORING,SOLE,exam preparation & tutoring,-117.121826,32.724728000000006
508,508,1994008668,A+ WINDOW CLEANING,CORP,janitorial services,-116.94272,32.88324
509,509,1997008417,A-1 ALL AMERICAN ROOFING CO SAN DIEGO INC,CORP,CONSTRUCTION,-117.16226,32.888683
510,510,2003013170,A-1 ALLOYS INC,CORP,WHOLESALE,-117.06156999999999,32.566475
511,511,2008006633,A-1 AMERICAN FIRE EQUIPMENT,SOLE,REPAIR SERVICES,-117.20678999999998,32.782295
512,512,2003016995,A-1 AUTO MOTORS FOR YOU,CORP,AUTOMOTIVE,-116.9667,32.567173
513,513,1990007230,A-1 BOOKKEEPING & TAX SERVICE,SOLE,FINANCE SERVICES,-117.203156,32.791622
514,514,1974000742,A-1 DENTAL LAB,CORP,MEDICAL,-117.05963999999999,32.7543
515,515,1999000902,A-1 EXPRESS LOCKSMITH,CORP,locksmiths,-117.15442,32.77687
516,516,1990001374,A-1 PRESTIGE PLUMBING INC,CORP,CONSTRUCTION,-117.04353,32.93495
517,517,1984015577,A-1 SELF STORAGE,SOLE,warehousing & storage,-117.09956000000001,32.779872999999995
518,518,2017000738,A-1 SELF STORAGE,PARTNR,PROPERTY SERVICES,-117.08408,32.58167
519,519,2007002533,A-1 SELF STORAGE,PARTNR,warehousing & storage,-117.18693999999999,32.759228
520,520,2007002531,A-1 STORAGE,PARTNR,warehousing & storage,-117.18444,32.740627
521,521,2004000654,A-1 TILE,H-W,CONSTRUCTION,-117.24515,33.189888
522,522,1981007838,A-1SELF STORAGE INC,CORP,PROPERTY SERVICES,-117.09531399999999,32.78295
523,523,2003012333,A-AALL SERVICES INC,CORP,CONSTRUCTION,-117.08813500000001,33.125617999999996
524,524,1983013421,A-ACADEMICS/AA TUTORS,SOLE,exam preparation & tutoring,-117.20358999999999,32.87042
525,525,2004002308,A-ADVANCED ELECTRICAL & COMMUNICATIONS CABLING CO,SOLE,CONSTRUCTION,-116.94514,32.893093
526,526,1998001185,A-B-CPR & FIRST AID TRAINING,SOLE,exam preparation & tutoring,-117.15556000000001,32.924355
527,527,1993008970,A-CHAU SANDWICH & FOOD TO GO,SOLE,FOOD SERVICES,-117.07694,32.761109999999995
